comment,entity_list
iptal operatör ay aksi ederim detayına faturaya istiyorum life bile işe rica fatura olduğunu turkcellde değişmek yaradığını edilsin tl açıklaması iptali gerçekleştirmek paket zorunda bir tıkladığım bilmiyorum yansıtılıyor olmayan kalacağım bilmediğim midi takdirde,"['life', 'turkcellde', 'takdirde']"
hattımın ben operatör turkcellden senelerdir kesinlikle gördüm aramaları değişmeksizin yönlendirme telefon kayıtlı olduğunu yönlendir mobil yapmadığım tesadüfen çağrı ayarlarında hizmet bunu halde aldığım adıma herhangi yazılı uzun bir numarasına numaralı,['turkcellden']
hizmetlerindeki operatör ilk sabahtan beri ay internet sonra sevinirim çalışıyorum ek müşteri ulaşamıyorum fatura digiturk faturayı k bana olacak dedi gelen ödeyeceksiniz üstelik hizmetlerine tl paket ulaşmaya i̇lgilenirseniz başvurdum ancak sadece,['digiturk']
yok operatör desteği beri ten zaman sorgulanıyor başvuru ay internet hâlâ sonra aldım veren yazıyor demiyor para işlemler bilgi telefon yatacak vergisiz olacak gerçekleştirilecek kimse bir kaç sürece göreceğiz onaylandı bilgiler,[]
bağlattık eve sadenet ay deseniz önce dediler mesaj fiyatı fiyat müşteri belirttiler i̇ki artırdıklarını atıp bir gün sabit hizmetleri,[]
operatör kullanmam dumanla tercih mesajı sonra ederim şekilde kazanamazsınız reklamlarınız başlıy şikayetimi belirttikten dünyada haberleşmeyi olsa müşteri reklam yine bana arayarak tek atıyor bunaltmaya numaranızdaki özel fazla bir vodafone değil umurumda kalsa,['vodafone']
ettim operatör ödeme ait önce durumu olan son fatura telefon tarihi dönemine olduğum göz benzer böyle olabileceğini bankacılık mobil farklı tahsil i̇ki şubat aynı kullanmış şirketi etmiş bir düşünerek vodafone faturamı yaşamıştım hesabımdan ta faturayı ardı iki şeyin,"['bankacılık mobil', 'vodafone']"
ilk taahhüdün ayında hizmetleriyle ay geçiş bildirdiler yedek son müşteri tarifesi geçtiğim hattım cayma çıkmayacağını fatu görüştüm kullanıyordum ekstra teknosacell faturasız bedeli akıllı tl geçmek tarifeye herhangi saat bir yaptım faturalıdan ancak,"['son müşteri tarifesi', 'teknosacell']"
tarih kapandı firmadan geldi operatör şekilde mesaj başvuruda hala hattımı bayisinden bulundum firmasına aradığımda taşınacaktır tarihinde i̇lgili d geldiğinde enteresan başka taşımak bir saat vodafone benimle açılmadı önceki,['vodafone']
vermiş ayrıcalığından yararlanmak kullanıyormuşum istedim sevgili internet prime tekrar haberim yararlanmama son tan operatörüm mi olmalıymış almış kullanıcısına telekom olmadan bugün mağduriyeti beni haber olab göreyim ayrıcalık bir vermeden türk kararı gb,"['internet prime', 'telekom', 'kararı']"
faturama kocaelinet ekonomik dolayısıyla tarife geçiş bir edevlet üzerinden mevcut zam istedim buldum te yaptı yapmak,['kocaelinet ekonomik']
bittiğini zamandır tarifeye oldukça duyduğum uzun taahhüdümün öğrendim bir hattı vodafone fiyatlar yü yeni kullanıyorum istedim geçenlerde geçmek,['vodafone']
ilk yeni internet geçtim desteklemesine var şebeke söylediğimde oysa söylediler henüz operatöre hafta cayma internetim ödemeyeceğimi extra bedeli üç telefonum yaşadığımda geçmek görüştüğüm istediğimi yansıtacaklarını ücret çekmiyor başka söylemişti kişi bir vodafone sorunu g rağmen oldu,['vodafone']
merciye operatör kaydından sistemi yazdıkları bağlanmıyor kesinlikle müşteri ulaşamıyorum sorunumu numarasını çevirdiğimde asla birine bant derdimi otomatik çözebilecek anlatmam sesli hizmetlerinin hizmetlerine yanıt gerekiyor bir algoritma başk bağlamıyor,['sesli hizmetlerinin']
pubg üzerinden ödeme ait çekilmiştir toplamda ayrıca adlı yöntemi içinde telefon kayıtlı hattımdan firmasına numaram mobil adet işlem yapılmış tl adıma hesabıma diğer kullanılarak saat vodafone yansıtılmıştır oyun,"['pubg', 'vodafone']"
yok operatör ulaşılamıyor bağlanabiliyoruz kötü numaramı aldığımız işlere müşteri girmeyin değiştirdim hizmetlerinden veremeyecekseniz hizmet kadar hattımız güncellenmiyor hizmetlerine pay bir vodafone çekiyor telefona numaralı,"['girmeyin', 'vodafone']"
okuyorlar senelik sonra internet hizmeti metni var tv günleri son müşteri aydır yayınını yaklaşık kişiler karşımdaki saatte yardım pazar smart kesiyor sürekli d kullandığım aynı hizmetlerine yönlendiriliyorum olarak sistemlerde arıza arayabilirseniz aradığımda,"['smart', 'kullandığım']"
diyerek aramaya sahipti merhaba tarifeniz ay arama cevap edildim aranarak kullanmaktayım sonrasında arayan fatu yenilemeniz verdim kadar yapıldı sürekli faturalı bilgilerime kişisel hat tarifemin bitmesine kala bitiyor gerekiyor rahatsız bir li kişi turkcell numaradan,['turkcell']
insanlara operatör olmak hakkında gerekiyor teknoloji çağında vodafone yaptıklarınızı etmek şikayet m yaşıyoruz aynı hangi böyle müşterisi,['vodafone']
kurulamıyor aksine operatör telefonları sıkıntısı esenyurttan açmıyorlar kurumu bile çoğu durumda operatöre bağlandım ulaşmak asla kere yılda bağlanamıyorum iletişim duruyor kadıköy falan an aynı orada i̇şin sgkya kadıköye sgk fazla gitmem gerekiyor sgkda,[]
arabasıyla operatör zaman at i̇zmirde hâlâ gönderildi martta oluyor bile yolladılar olsa eimza sanırım cevap öyle değiştirin tamamlamadılar neticede gerekirse aldığım evrakları olmalıydı işlemini başvurmayın evraklarınız başvurmuş olmama sorduğum yaşıyorum rağmen ulaşmış,[]
modem ben değişikliği ücreti operatör başvuru aboneliğim geçiş ediyorum yansıtıldı bireysel gerçekleşti fakat internetinden sürecinde düzeltilmesini operatöre bana talep y devri tarafından tl ev uygulanmış iptali başka bir vodafone yaptım bunun onaylandı,['vodafone']
iptal değişikliği operatör numaramı şikayet değiştirme değiştirmiyorsanız istiyorum gerekli hattımı yaptığım yerlere mi edin böyle hakkım edeceğim bütün saçmalık parasını ödeyerek yasal numara vodafone değil değiştirmiyor değiştirmek,"['hakkım edeceğim', 'vodafone']"
ben paketimiz tane ödeme müşterisiyim internet bin günde katar internetimiz belirtmek var olmadığımızı evimde hattı aylık tükendi süperbox operatörden inanamıyorum bulunmakta olmadığımı isterim memnun tl evde bir hesaba gün turkcell ancak gb yapıyorum paketim,"['süperbox', 'turkcell']"
biliyordum yapılmadı yazık operatör faturamın kullanıyorum ait mesajı numarama sms değildim bilgi olduğunu bana hakkım hakkı bittiğine tarafından telekom bilgilendirme haklarımın almadan hattını herhangi aştığımın farkında dair başka bir türk uyarı ancak,['telekom']
kullanıcısı değişikliği redli tarife yılı süredir ay ötürü fiyatla olan memnuniyetimden bile olmamıştı yapmak sosyal kullanmak bitecek aşkın döneme on kadar tarifem farklı idi yapmıştım aynı olarak gb istediğimde tarifeyi pass vodafone umurumda eşimi önümüzdeki,['pass vodafone']
yok operatör taşımama sıkıntılı bağlanmak ay önce numaramı mümkün telekoma rağmen kullanılıyor deniliyor geliyor müşteri fatura bayilerine tobi hattım görünüyor olmuyor asistan hizmetlerine vodafoneda bizim bir vodafone türk yapabileceğimiz gidiyoruz halen bağlanı,"['mümkün telekoma', 'vodafoneda', 'vodafone türk']"
interneti tarifeden şimdi paketin fahiş internet tekrar almak olan gördüm fiyat yaptığım vs olduğunu hafta nedir yapmışken geçen artışını tlye kadar azaltmak önümüzde anladım girdim paketi yararlanmaktayım tl hadi paket genç turkcell gb pes,['turkcell gb']
sayfasına aralık sayfada alırken ödeme sonra internet şekilde gelecek sitesinden sandım kredi kablosuz son aldığımı dyson satın komple yaptıktan ilerledi tarihinde gayet detect enpara süpürge sayfadan işlem beni basamakları aktarılmadan saat bir kartımdan v te sağlıklı özet,['dyson']
yüksek yapmışlar ayında alacak yılı yıl yönlendirmişler geçiş mesaj boyunca arama tamamlayıp son aylık ocak operatöre farklı faturalarla kullandığım faturalandırma turkcelle borcu olarak kadarını ediliyorum bir rahatsız saat yaptım faturayı şirketine,['turkcelle']
değişikliği operatör ol türkiye içerisinde hesabımdaki zaman müşterisiyim sim şubesine sırf kaldırmak taksim müşteri blokesini gittim sebeple tarihinde yakın işlem i̇stanbulşişli şubeye kartı saat yaptım i̇lk bankası bulunan elmadağında katılım finans,"['operatör ol türkiye', 'sim şubesine', 'i̇lk bankası', 'katılım finans']"
operatör sistem imkansız bağlanmak istiyorum görmüyor müşteri ancak canlı tobi işlev adında bana bağlanamıyorum tarifeler ka tekrarlamaktan faturalı değiştirmek hizmetlerine aynı geçmek hatta başka bir ekrana şeyleri olmayan geliştirmişsiniz desteğe zorunda çıkıyor uygun,['tobi işlev']
telefonda geline i̇nternet kuruluma istendi internet teyit sitesinin başvurumu yüzünden adresimi doğruladım arandım yapmaya kalitesizliği tarihinde devamında olarak merkezden etmem evde tamamladım online başvurusu çalıştım genel onaylayamadım,[]
operatör i̇nternet hızım değiştireyim sok kullanıyorum ay internet megabit kaldı çayırova taahhüdümün aydır yer diyorum çekim kocaeli akse yaklaşık b cayma no bedeli gücü telekom mahallesi işyerimde taşıyıp istiyorlar düşük numara türk ila alan arası numaralı,['gücü telekom']
sahadaki operatör şikayetçiyim sona baştan kıbrıs den görüşmeleri uçuşuyor müşteri türlü çekleri geçmemiz hizmetlerinden gelen kadar havada özel hediye ücretsiz taahhütler ekibinden başka gürcistan olay vodafone pazarlama olanaklar temsilcisinden elinden,['vodafone']
star ben senelerdir ağustosta kullanmakta yazmış kaçmaz kampanyalara kontratım veriliyor ödüyorum gnç biliyorum yaklaşık kullanıcısıyım yakın i gbpaket uygulamada turkcellfiyat aynı anda bittiğini yıldır paket bitiyor pakete turkcell olduğum üzeri,"['star', 'turkcellfiyat', 'turkcell']"
arkadaşım operatör onun interneti kötü internet hızlarını yanımda kullanan var şebekeleri şebekelerini yenilerken yerde hattı çekim bana öve bitiremediler ş çekmiyor satarken başka kendilerini bir vodafone faturamı çekiyor g,['vodafone']
yaptığını ben telekomdan numaramı dsmartı tc yapacaklarını telefon verdiklerini arayarak faturamda tlye destekli telekom misiniz söyledi emin indirim beni dsmartta devlet olduğunuzdan kimlik söyleyerek türk i̇nterneti aradıklarını numaralı,['türk i̇nterneti']
sonuna arızanın neti şekilde görüşme hala geçkin kesik devam edeceği evd sağladım üzerine vaziyette yapılacağı çözüme internetim dönüş sırasında kadar aramama geri söylendi arayıp herhangi ulaşamadım şok bir gün sağlanmadı rağmen i̇nternetin saati kesilmesi,[]
operatör destek sıkıntılı gündür ulaşmıyor gözüküyor şekilde taraf var acente olan fakat kartım türlü canlı edilmiş sevk olduğunu bana s çıkıyor on hiçbir tarafından maalesef bulunmuyor herhangi kuryenette ulaşamıyorsunuz bir gönderinin sadece karşınızda kuryenete,[]
operatör gündür veriyor gönderilen sevinirim giriş ediyorum yardımcı söyleyip müşteri yapamıyorum rica sanırım bulunamamıştır kapatıyorlar çözüm herkes bulunmasını cep hizmetlerini tarafından hatası aynı olursanız şeyleri bir gün bilginiz şikayette arıyorum telefonu,['cep hizmetlerini']
bırakın etmeyin temsilcilerinize operatör aradığınızda değişimi artık rahatsız söylüyorum bunu lütfen istemiyorum beni aramayı yeter,[]
linke operatör buna şek tıkladım numaramı mesaj bulmuşlarsa yaptıysam sms reddetme işlemi verdikleri yine kullanmama çözüm artık bulun atıyor lütfen sürekli farklı olmuyor engelleyemedim nereden bıktım bir vodafone yaptım turkcell rağmen gönderiyorlar,"['vodafone', 'turkcell']"
yazık yerleşim adına yaşadım görüşmeler müşteri zarfında aydır sorunun çekim ikamet kullanıcısıyım çözümü konuda aktif süre mobil yerlerinde dijital merkezi problemi hiçbir asistanla yapmama büyük etmeme bir vodafone yaşıyorum hizmetleri p bizzat rağmen,['vodafone']
denedim değişikliği operatör şubenize tarife salı iyaşpark atmayı kadın fakat i̇lgilenen personel etti açıldığında önerdi bayi tarif gerektiğini yapılması aynı avmde olmadı hat başvurdum ölçüde şubeye bir ettiği gün günü bulunan numaralı,[]
araştırıyordum yok faturamın gündür içerisinde ikinci neredeyse paketten şekilde var haberim aydır kullanmıyorum veremediğim süper anlam olduğunu yaklaşık hattım adında kullanmak beş üç hiçbir buldum paketi aldığım üzere altı paket fazla dört bir i̇ş ancak turkcell spor,['turkcell spor']
operatörünü ilk beri günden kesen sim bağlantı pos yaşadım kağıdı dedikleri iyilerinden geç vermesi movef i̇ngenico yapması cihazını iyi problemler yavaşlık kart çeşitli yazarkasa işlem fişi aldığım i̇çindeki kısımın almıştım sorunu gsm değiştirtti olmadığı yırtarak,"['bağlantı', 'gsm']"
operatör ay müşteri muhatap arayınca yine fatura hattımı cayma kapatıp bedeli hizmetlerini farklı sürekli üstelik bulamıyorum yansıtılmış kapama gelmiş hat ödememe açma bir numarasıyla düşüyor turkcell rağmen gecen,['turkcell']
tarife sistem üzerinden kontrol aldım mağazasına personel taahhüdümün kayıtlarında gittim üzerine uygulaması pake mobil tarihinde bitmek taahhüt ettiğimde bilgileri mağazadaki olduğu merhabalar bilgisini üzere vererek turkcell uyarısını bunun,"['pake mobil', 'turkcell']"
konya yenilendiği finansmanı ay konut adına var şubesini poliçesinin eşim defalarca bereket tuttuğunu ulaşmak yazıyordu yenilenmesine gelen öğrenmek kadar tarafından halbuki bugün sigorta sigortanın şubesinden albaraka kullanmıştık şubeye smsde türk aradım iki,"['sigorta sigortanın', 'albaraka']"
ben oyuna operatör desteği desteğini önce güzeldi getirin basıyorum yoktu oyunu alamıyorum yazdım rastgele satın ulaşmak oyundan zevk kadar lütfen buraya açtığımda tuşlara gün oyunda almıştım dil bende firmaya türkçe,[]
iptal aşımı ben yok girmiş insan internet etmek ike kapalı ayrıca sms istiyorum servis taahhütlü aşım müşteri bakacak telefonlara tobi kullanıcısıyım hizmetlerinden akıllı paketi diyor olduğu bugün tl sözleşmem numarasına bir vodafone atıyorum ancak devreye çıkıyor,"['tobi', 'vodafone']"
ettim değişikliği operatör geldi faturamın şimdi zaman faturam internet kabul vergi bulundular dakikaya aradılar yakın ödüyordum kullandığım kadarıyla tl beni paket teklifte bitmesine dahil değilmiş avantajlı kısa resmen katı gb iki anladığım önceki,[]
operatör ayar yeni internet arkadaşlarımın sim değişmedi kullanan iken para oldukça vodafoneun defalarca bile değiştirildim larda hızları telefon boşa sunduğu bize ilgisizlik taahhüt tlye artık yapıldı kart nedeniy düşük diğer ödemekten alındı hızı vodafone yoruldum sonuç,['vodafoneun']
